        x                        y
1.3458793843817403	0.974812634382631
1.5899410625772843	0.9998167451432419
1.937555638179938	0.9334943308923643
2.2571524034060517	0.773560382225033
2.3680325647496163	0.6986866475063401
2.6212342694202535	0.49719111858365184
3.099350952218331	0.04222914008243482
3.7686974026521813	-0.5868028495648397
3.8932413324505672	-0.682844153052362
4.276575160810243	-0.9065267899926444
4.372235890929829	-0.942703601124028
4.398042796627971	-0.950998738719789
4.732106658948371	-0.9998056128740819
4.779675917141139	-0.9977370880481077
4.904180296353884	-0.9816643538101931
